year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,HDBSCAN_3,HDBSCAN_4,HDBSCAN_6,HDBSCAN_12
2016,5,19,9.34,4.54,3.0,2,2,2,2,82.73,82.58,16.25,49.5,733.33,164.04,23.43,1008.01,11.21,0.0,1.71,Wanliu,0,0,0,0
2016,5,19,8.96,4.75,3.0,2,2,2,2,83.88,120.33,17.58,38.04,845.83,178.29,24.75,1009.67,9.42,0.0,2.03,Wanshouxigong,0,0,0,0
2016,5,20,9.18,5.48,3.0,2,2,2,2,88.96,94.46,23.61,36.43,1200.0,153.91,22.9,1011.5,9.62,0.0,1.88,Aotizhongxin,0,0,0,0
2016,5,20,11.19,4.62,3.0,2,2,4,8,89.17,104.35,14.09,41.17,1017.39,151.3,22.97,1006.56,9.78,0.0,2.01,Changping,-1,-1,-1,-1
2016,5,20,12.88,2.89,3.0,1,1,4,8,82.17,107.75,2.0,25.58,758.33,160.33,22.97,1006.56,9.78,0.0,2.01,Dingling,-1,-1,-1,-1
2016,5,20,3.23,3.77,3.0,0,0,0,3,99.24,101.33,23.1,50.0,1510.53,137.05,22.9,1011.5,9.62,0.0,1.88,Dongsi,-1,-1,-1,-1
2016,5,20,9.12,5.47,3.0,2,2,2,2,96.83,122.75,24.04,51.58,1150.0,145.12,22.9,1011.5,9.62,0.0,1.88,Guanyuan,0,0,0,0
2016,5,20,9.36,5.01,3.0,2,2,2,2,96.46,128.67,18.54,59.29,1079.17,146.17,22.75,1007.89,10.0,0.0,1.6,Gucheng,0,0,0,0
2016,5,20,12.0,3.83,2.0,1,2,4,8,74.22,95.83,16.57,23.27,843.48,152.3,22.02,1006.84,9.06,0.0,1.69,Huairou,-1,-1,-1,-1
2016,5,20,10.13,5.08,3.0,2,2,4,2,90.42,108.79,23.08,61.38,991.67,134.17,22.9,1011.5,9.62,0.0,1.88,Nongzhanguan,-1,-1,-1,-1
2016,5,20,9.88,3.22,3.0,2,2,4,8,79.12,88.71,17.12,44.54,866.67,146.08,23.0,1012.24,9.15,0.0,2.01,Shunyi,-1,-1,-1,-1
2016,5,20,9.02,5.47,3.0,2,2,2,2,81.62,105.88,24.0,46.67,1087.5,151.67,22.9,1011.5,9.62,0.0,1.88,Tiantan,0,0,0,0
2016,5,20,9.62,5.35,3.0,2,2,2,2,92.33,94.25,20.21,65.17,1070.83,148.78,22.96,1009.8,10.24,0.0,1.29,Wanliu,-1,-1,-1,-1
2016,5,20,8.97,5.49,3.0,2,2,2,2,88.04,108.29,22.08,49.96,1150.0,152.79,22.9,1011.5,9.62,0.0,1.88,Wanshouxigong,0,0,0,0
2016,5,21,11.92,4.08,2.0,1,2,4,8,72.88,76.08,19.5,39.5,854.17,135.78,22.63,1014.47,8.25,0.0,1.67,Aotizhongxin,0,0,0,0
2016,5,21,12.23,3.36,2.0,1,2,4,8,67.29,81.58,13.17,36.38,745.83,126.0,22.55,1009.64,8.32,0.0,1.7,Changping,-1,-1,-1,-1
2016,5,21,14.41,-0.15,2.0,1,1,1,6,58.88,82.38,2.0,18.25,487.5,150.92,22.55,1009.64,8.32,0.0,1.7,Dingling,-1,-1,-1,-1
2016,5,21,6.66,1.3,2.0,2,0,5,11,74.88,82.54,21.54,48.29,1530.43,119.46,22.63,1014.47,8.25,0.0,1.67,Dongsi,-1,-1,-1,-1
2016,5,21,11.76,4.22,3.0,2,2,4,8,81.25,97.83,22.33,49.04,920.83,130.88,22.63,1014.47,8.25,0.0,1.67,Guanyuan,-1,-1,-1,-1
2016,5,21,11.39,3.64,3.0,2,2,4,8,80.71,111.58,19.33,61.58,950.0,129.33,22.3,1010.97,8.39,0.0,1.49,Gucheng,0,0,0,0
2016,5,21,13.0,2.24,2.0,1,1,4,6,47.96,65.96,13.75,21.12,620.83,139.62,22.05,1009.7,7.84,0.0,1.66,Huairou,-1,-1,-1,-1
2016,5,21,12.12,3.46,2.0,1,2,4,8,71.54,85.71,19.96,51.5,729.17,127.46,22.63,1014.47,8.25,0.0,1.67,Nongzhanguan,-1,-1,-1,-1
2016,5,21,7.11,5.54,2.0,2,2,2,2,51.46,65.38,3.38,29.75,261.54,20.92,22.55,1015.2,7.37,0.0,1.55,Shunyi,0,0,0,0
2016,5,21,11.74,4.19,2.0,2,2,4,8,69.5,93.17,22.5,45.46,937.5,136.33,22.63,1014.47,8.25,0.0,1.67,Tiantan,-1,-1,-1,-1
2016,5,21,11.91,4.07,2.0,1,2,4,8,72.96,76.33,17.96,63.79,825.0,129.17,22.4,1012.89,9.19,0.0,1.01,Wanliu,0,0,0,0
2016,5,21,11.76,4.15,2.0,2,2,4,8,73.12,91.29,19.88,46.12,941.67,138.46,22.63,1014.47,8.25,0.0,1.67,Wanshouxigong,0,0,0,0
2016,5,22,9.76,2.45,2.0,2,2,4,8,48.38,66.96,8.38,46.04,650.0,119.25,23.55,1013.11,7.08,0.0,1.54,Aotizhongxin,-1,-1,-1,8
2016,5,22,11.2,1.87,2.0,1,1,4,8,42.88,70.71,5.71,38.29,620.83,122.67,23.33,1008.3,6.41,0.0,1.74,Changping,-1,-1,-1,8
2016,5,22,14.34,-2.31,2.0,1,1,1,9,38.0,77.08,2.0,14.96,354.17,146.21,23.33,1008.3,6.41,0.0,1.74,Dingling,-1,-1,-1,-1
2016,5,22,8.94,3.14,2.0,2,2,4,2,53.42,76.33,8.38,58.75,756.52,109.21,23.55,1013.11,7.08,0.0,1.54,Dongsi,-1,-1,-1,-1
2016,5,22,9.53,2.58,2.0,2,2,4,8,53.08,100.79,9.29,60.67,712.5,114.04,23.55,1013.11,7.08,0.0,1.54,Guanyuan,-1,-1,-1,-1
2016,5,22,10.63,2.54,2.0,1,2,4,8,53.88,95.12,7.12,56.42,658.33,122.71,22.55,1009.66,7.52,0.0,1.42,Gucheng,-1,-1,-1,8
2016,5,22,9.46,3.48,2.0,2,2,4,8,35.58,89.67,5.46,17.22,675.0,135.96,22.27,1008.32,7.72,0.0,1.55,Huairou,0,0,0,0
2016,5,22,10.2,2.1,2.0,1,2,4,8,51.08,90.96,9.29,64.42,587.5,118.67,23.55,1013.11,7.08,0.0,1.54,Nongzhanguan,-1,-1,-1,8
2016,5,22,6.31,8.11,2.0,2,2,2,7,46.43,80.96,,,,,23.31,1013.78,7.56,0.0,1.6,Shunyi,-1,-1,-1,-1
2016,5,22,9.38,2.64,2.0,2,2,4,8,45.08,75.5,8.5,46.96,700.0,124.0,23.55,1013.11,7.08,0.0,1.54,Tiantan,-1,-1,-1,-1
2016,5,22,10.61,2.52,2.0,1,2,4,8,49.54,57.42,7.42,75.46,670.83,110.35,22.73,1011.58,8.26,0.0,1.16,Wanliu,-1,-1,-1,8
2016,5,22,9.37,2.66,2.0,2,2,4,8,47.08,90.08,8.38,58.12,716.67,122.38,23.55,1013.11,7.08,0.0,1.54,Wanshouxigong,-1,-1,-1,-1
2016,5,23,10.5,-0.46,2.0,1,1,1,1,58.58,69.04,16.62,33.67,904.17,103.83,21.25,1005.8,9.55,0.01,2.03,Aotizhongxin,1,1,1,1
2016,5,23,10.57,-0.58,2.0,1,1,1,1,58.62,82.12,9.62,46.46,775.0,66.96,19.3,1001.12,10.38,0.22,2.02,Changping,1,1,1,1
2016,5,23,14.39,-2.48,2.0,1,1,1,9,59.32,89.21,2.0,28.33,345.83,115.81,19.3,1001.12,10.38,0.22,2.02,Dingling,-1,-1,-1,-1
2016,5,23,9.36,0.21,2.0,1,1,5,1,66.75,81.12,17.17,50.46,1029.17,93.5,21.25,1005.8,9.55,0.01,2.03,Dongsi,-1,-1,-1,10
2016,5,23,9.19,-0.02,2.0,1,1,5,1,68.62,105.88,18.38,48.46,1004.17,94.29,21.25,1005.8,9.55,0.01,2.03,Guanyuan,-1,-1,-1,10
2016,5,23,11.14,-0.43,2.0,1,1,1,1,66.75,106.58,11.21,56.71,820.83,91.88,20.24,1002.37,10.17,0.01,1.66,Gucheng,1,1,1,1
2016,5,23,8.29,-0.24,2.0,1,1,5,11,59.21,104.96,11.25,31.83,1125.0,79.29,19.38,1001.04,11.25,0.26,1.56,Huairou,-1,-1,-1,-1
2016,5,23,10.71,-0.46,2.0,1,1,1,1,64.35,89.3,16.39,53.83,882.61,95.48,21.25,1005.8,9.55,0.01,2.03,Nongzhanguan,1,1,1,1
2016,5,23,9.3,-1.09,2.0,1,1,5,1,60.04,83.12,7.0,35.2,770.0,99.0,20.44,1006.54,10.28,0.0,2.08,Shunyi,-1,-1,-1,-1
2016,5,23,9.24,0.01,2.0,1,1,5,1,61.21,86.67,19.04,48.62,1054.17,100.96,21.25,1005.8,9.55,0.01,2.03,Tiantan,-1,-1,-1,10
2016,5,23,10.8,-0.48,2.0,1,1,1,1,62.96,66.96,11.46,54.54,820.83,89.79,20.12,1004.28,10.37,0.0,1.49,Wanliu,1,1,1,1
2016,5,23,10.0,-0.34,2.0,1,1,1,1,64.21,97.79,18.33,47.79,1058.33,100.46,21.25,1005.8,9.55,0.01,2.03,Wanshouxigong,1,1,1,1
2016,5,24,14.68,-3.45,1.0,1,1,1,9,19.75,29.08,4.38,23.21,345.83,86.96,21.55,999.17,6.5,0.0,2.43,Aotizhongxin,-1,-1,-1,-1
2016,5,24,14.4,-2.98,1.0,1,1,1,9,14.21,29.33,2.38,34.67,345.83,56.75,20.58,994.28,6.69,0.0,2.85,Changping,-1,-1,-1,-1
2016,5,24,14.5,-4.06,1.0,1,1,1,9,11.96,27.75,2.25,11.08,175.0,114.6,20.58,994.28,6.69,0.0,2.85,Dingling,-1,-1,-1,-1
2016,5,24,11.76,-2.18,1.0,1,1,1,9,21.75,36.08,2.77,30.95,454.55,69.0,21.55,999.17,6.5,0.0,2.43,Dongsi,1,1,1,1
2016,5,24,11.43,-1.77,1.0,1,1,1,1,23.5,40.33,3.36,33.32,445.45,64.81,21.55,999.17,6.5,0.0,2.43,Guanyuan,1,1,1,1
2016,5,24,14.81,-3.19,1.0,1,1,1,9,19.43,46.92,2.46,30.29,383.33,87.29,21.07,995.78,6.27,0.0,2.21,Gucheng,-1,-1,-1,-1
2016,5,24,14.48,-1.95,1.0,1,1,1,9,12.62,28.96,2.04,11.22,404.17,62.25,19.56,993.99,7.34,0.0,2.7,Huairou,-1,-1,-1,-1
2016,5,24,14.73,-3.09,1.0,1,1,1,9,18.58,33.54,2.75,30.71,370.83,86.08,21.55,999.17,6.5,0.0,2.43,Nongzhanguan,-1,-1,-1,-1
2016,5,24,13.46,-2.71,1.0,1,1,1,9,15.17,27.79,2.25,28.42,254.17,72.96,21.16,999.68,5.89,0.0,2.75,Shunyi,-1,-1,-1,-1
2016,5,24,12.14,-2.65,1.0,1,1,1,9,18.29,28.1,3.24,30.19,380.95,78.48,21.55,999.17,6.5,0.0,2.43,Tiantan,-1,-1,-1,-1
2016,5,24,14.77,-3.05,1.0,1,1,1,9,24.0,30.0,2.83,40.79,391.67,82.26,20.74,997.69,7.37,0.0,1.71,Wanliu,-1,-1,-1,-1
2016,5,24,14.65,-2.7,1.0,1,1,1,9,21.92,43.33,3.12,28.96,437.5,87.83,21.55,999.17,6.5,0.0,2.43,Wanshouxigong,-1,-1,-1,-1
2016,5,25,12.71,-1.89,1.0,1,1,1,9,10.92,22.96,3.75,18.71,279.17,99.91,22.57,1001.82,5.71,0.0,2.18,Aotizhongxin,-1,-1,-1,-1
2016,5,25,14.24,-3.12,1.0,1,1,1,9,12.46,21.29,2.71,23.67,300.0,73.79,21.16,997.12,6.85,0.0,2.24,Changping,-1,-1,-1,-1
2016,5,25,14.31,-3.99,1.0,1,1,1,9,10.79,24.0,2.0,10.5,275.0,85.92,21.16,997.12,6.85,0.0,2.24,Dingling,-1,-1,-1,-1
2016,5,25,12.17,-1.53,1.0,1,1,1,9,11.96,33.17,2.0,22.95,365.22,87.04,22.57,1001.82,5.71,0.0,2.18,Dongsi,-1,-1,-1,-1
2016,5,25,11.47,-1.06,1.0,1,1,1,1,13.17,31.29,2.09,27.82,377.27,85.04,22.57,1001.82,5.71,0.0,2.18,Guanyuan,1,1,1,1
2016,5,25,13.34,-2.18,1.0,1,1,1,9,12.12,27.54,2.0,21.42,304.17,111.29,22.61,998.51,5.62,0.0,2.11,Gucheng,-1,-1,-1,-1
2016,5,25,14.37,-2.27,1.0,1,1,1,9,10.12,22.75,2.0,7.46,337.5,78.88,19.57,996.85,8.44,0.01,2.5,Huairou,-1,-1,-1,-1
2016,5,25,12.64,-1.82,1.0,1,1,1,9,11.62,26.92,2.0,26.71,320.83,95.42,22.57,1001.82,5.71,0.0,2.18,Nongzhanguan,-1,-1,-1,-1
2016,5,25,13.71,-3.27,1.0,1,1,1,9,12.39,24.09,2.26,27.0,256.52,79.22,20.87,1002.48,7.66,0.03,2.1,Shunyi,-1,-1,-1,-1
2016,5,25,13.11,-1.94,1.0,1,1,1,9,12.71,32.25,2.0,23.54,329.17,102.17,22.57,1001.82,5.71,0.0,2.18,Tiantan,-1,-1,-1,-1
2016,5,25,13.31,-2.08,1.0,1,1,1,9,11.22,19.0,2.0,30.0,291.67,95.04,21.95,1000.43,6.39,0.0,1.5,Wanliu,-1,-1,-1,-1
2016,5,25,12.91,-1.94,1.0,1,1,1,9,12.17,31.83,2.08,21.96,354.17,105.71,22.57,1001.82,5.71,0.0,2.18,Wanshouxigong,-1,-1,-1,-1
2016,5,26,12.58,-0.85,2.0,1,1,1,6,22.71,54.71,4.0,23.46,308.33,91.83,24.7,1005.03,3.78,0.0,2.22,Aotizhongxin,-1,3,3,3
2016,5,26,13.45,-1.72,2.0,1,1,1,9,20.92,50.88,2.21,41.58,362.5,62.33,23.64,1000.3,3.88,0.0,2.76,Changping,-1,-1,-1,-1
2016,5,26,14.07,-3.6,1.0,1,1,1,9,15.21,39.04,2.0,8.0,225.0,89.12,23.64,1000.3,3.88,0.0,2.76,Dingling,-1,-1,-1,-1
2016,5,26,12.43,-0.87,2.0,1,1,1,6,25.21,61.33,2.04,31.95,366.67,85.32,24.7,1005.03,3.78,0.0,2.22,Dongsi,-1,3,3,3
2016,5,26,11.31,-0.27,2.0,1,1,1,6,22.38,69.71,2.57,35.82,386.36,73.0,24.7,1005.03,3.78,0.0,2.22,Guanyuan,-1,-1,-1,-1
2016,5,26,11.82,-0.02,2.0,1,1,1,6,26.42,70.58,2.5,24.21,329.17,99.75,24.28,1001.75,3.46,0.0,2.33,Gucheng,-1,-1,-1,-1
2016,5,26,13.81,-1.59,1.0,1,1,1,9,15.04,29.29,2.0,15.22,329.17,63.46,21.89,999.97,4.98,0.0,1.96,Huairou,-1,-1,-1,-1
2016,5,26,12.45,-0.85,2.0,1,1,1,6,22.62,61.29,2.08,35.46,354.17,86.83,24.7,1005.03,3.78,0.0,2.22,Nongzhanguan,-1,3,3,3
2016,5,26,11.91,-0.94,1.0,1,1,1,6,18.0,35.33,2.08,40.33,208.33,70.96,23.68,1005.55,3.97,0.0,2.42,Shunyi,-1,-1,-1,-1
2016,5,26,12.53,-0.86,2.0,1,1,1,6,29.33,61.67,2.0,33.88,358.33,85.67,24.7,1005.03,3.78,0.0,2.22,Tiantan,-1,3,3,3
2016,5,26,12.8,-0.72,1.0,1,1,1,6,25.17,36.09,2.08,32.04,350.0,87.43,24.24,1003.66,4.51,0.0,1.9,Wanliu,-1,3,3,3
2016,5,26,12.51,-0.83,2.0,1,1,1,6,17.54,64.88,2.04,30.38,325.0,94.38,24.7,1005.03,3.78,0.0,2.22,Wanshouxigong,-1,3,3,3
2016,5,27,12.33,2.6,2.0,1,1,4,8,44.75,87.67,14.64,34.77,595.45,115.82,24.46,1005.29,7.16,0.0,2.65,Aotizhongxin,-1,-1,-1,-1
2016,5,27,11.1,2.24,2.0,1,1,4,8,37.0,77.17,9.92,34.5,525.0,97.88,23.22,1000.24,7.01,0.0,2.08,Changping,-1,-1,-1,8
2016,5,27,10.9,2.79,2.0,1,2,4,8,38.04,82.13,2.0,19.52,473.91,114.35,23.22,1000.24,7.01,0.0,2.08,Dingling,0,0,0,0
2016,5,27,12.45,3.04,2.0,1,1,4,8,52.54,102.83,12.12,59.54,691.67,86.41,24.46,1005.29,7.16,0.0,2.65,Dongsi,-1,-1,-1,-1
2016,5,27,12.68,3.01,2.0,1,1,4,8,45.83,127.17,14.21,55.04,675.0,96.09,24.46,1005.29,7.16,0.0,2.65,Guanyuan,-1,-1,-1,-1
2016,5,27,10.78,3.9,2.0,2,2,4,8,55.36,122.41,13.68,54.14,772.73,99.18,23.33,1001.8,7.69,0.0,2.57,Gucheng,0,0,0,0
2016,5,27,11.73,2.48,2.0,1,1,4,8,39.88,92.17,9.96,28.17,583.33,102.17,22.17,1000.53,7.76,0.0,1.81,Huairou,-1,-1,-1,-1
2016,5,27,12.74,2.97,2.0,1,1,4,8,50.0,113.04,14.12,61.46,675.0,100.0,24.46,1005.29,7.16,0.0,2.65,Nongzhanguan,-1,-1,-1,-1
2016,5,27,12.74,0.07,2.0,1,1,1,6,50.25,88.67,10.18,61.05,468.18,93.77,23.65,1005.92,7.61,0.0,2.27,Shunyi,-1,3,3,3
2016,5,27,12.79,2.95,2.0,1,1,4,8,54.38,112.25,12.25,55.71,641.67,99.12,24.46,1005.29,7.16,0.0,2.65,Tiantan,-1,-1,-1,-1
2016,5,27,12.05,3.28,2.0,1,2,4,8,44.26,84.19,11.57,51.35,665.22,87.43,22.98,1003.69,8.09,0.0,2.2,Wanliu,-1,-1,-1,-1
2016,5,27,12.71,2.99,2.0,1,1,4,8,48.79,127.46,11.88,57.71,691.67,98.42,24.46,1005.29,7.16,0.0,2.65,Wanshouxigong,-1,-1,-1,-1
2016,5,28,12.05,1.49,2.0,1,1,4,6,40.92,68.08,12.41,25.95,622.73,134.41,24.83,1001.52,8.47,0.0,2.64,Aotizhongxin,-1,-1,-1,-1
2016,5,28,13.14,0.81,2.0,1,1,1,6,62.46,95.5,9.33,38.54,725.0,120.5,23.42,996.61,10.52,0.0,1.85,Changping,-1,3,3,3
2016,5,28,11.49,0.94,2.0,1,1,4,6,63.04,107.08,,27.29,845.83,139.29,23.42,996.61,10.52,0.0,1.85,Dingling,-1,-1,-1,-1
2016,5,28,12.14,1.87,2.0,1,1,4,8,41.61,66.26,9.17,34.96,691.3,117.35,24.83,1001.52,8.47,0.0,2.64,Dongsi,-1,-1,-1,-1
2016,5,28,12.12,1.59,2.0,1,1,4,6,43.54,93.58,10.42,38.0,666.67,122.54,24.83,1001.52,8.47,0.0,2.64,Guanyuan,-1,-1,-1,-1
2016,5,28,11.62,2.0,2.0,1,1,4,8,71.12,126.67,11.96,47.83,762.5,120.38,23.15,998.03,9.98,0.0,2.3,Gucheng,-1,-1,-1,-1
2016,5,28,12.35,0.88,2.0,1,1,4,6,49.33,92.62,8.46,29.0,691.67,113.38,22.6,996.79,10.03,0.0,1.92,Huairou,-1,-1,-1,-1
2016,5,28,12.28,1.79,2.0,1,1,4,6,38.62,70.04,10.33,35.67,629.17,127.0,24.83,1001.52,8.47,0.0,2.64,Nongzhanguan,-1,-1,-1,-1
2016,5,28,12.62,-0.8,2.0,1,1,1,6,46.88,68.88,5.38,53.71,458.33,105.38,23.59,1002.21,9.18,0.0,2.2,Shunyi,-1,3,3,3
2016,5,28,12.4,1.68,2.0,1,1,4,6,42.79,79.12,8.75,32.71,558.33,128.75,24.83,1001.52,8.47,0.0,2.64,Tiantan,-1,-1,-1,-1
2016,5,28,12.14,1.5,2.0,1,1,4,6,40.58,77.46,10.71,41.67,645.83,119.09,22.94,999.95,10.54,0.0,1.84,Wanliu,-1,-1,-1,-1
2016,5,28,12.28,1.78,2.0,1,1,4,6,38.88,89.25,10.42,38.88,641.67,121.42,24.83,1001.52,8.47,0.0,2.64,Wanshouxigong,-1,-1,-1,-1
2016,5,29,9.62,1.67,2.0,1,2,4,11,33.65,65.48,6.62,27.48,438.1,117.14,25.11,1002.35,4.32,0.0,2.38,Aotizhongxin,-1,-1,-1,-1
2016,5,29,10.57,1.77,1.0,1,1,4,8,20.48,45.43,3.13,23.09,408.7,96.39,25.2,997.46,1.55,0.0,2.25,Changping,-1,-1,-1,8
2016,5,29,12.36,-0.4,1.0,1,1,1,6,19.33,45.58,2.0,9.12,254.17,113.42,25.2,997.46,1.55,0.0,2.25,Dingling,-1,3,3,3
2016,5,29,9.44,1.72,2.0,2,2,4,11,42.79,65.29,5.58,30.33,512.5,100.83,25.11,1002.35,4.32,0.0,2.38,Dongsi,-1,-1,-1,-1
2016,5,29,9.66,1.64,2.0,1,2,4,11,32.25,78.29,4.79,30.12,500.0,114.67,25.11,1002.35,4.32,0.0,2.38,Guanyuan,-1,-1,-1,-1
2016,5,29,9.83,1.47,2.0,1,1,4,8,37.88,88.88,4.33,35.21,500.0,110.79,24.79,998.78,3.73,0.0,2.7,Gucheng,-1,-1,-1,-1
2016,5,29,11.19,0.88,2.0,1,1,4,6,26.71,60.83,3.29,16.62,404.17,93.75,23.65,997.69,2.2,0.0,2.58,Huairou,-1,-1,-1,-1
2016,5,29,9.4,1.77,2.0,2,2,4,11,35.04,66.83,5.79,33.71,541.67,105.38,25.11,1002.35,4.32,0.0,2.38,Nongzhanguan,-1,-1,-1,-1
2016,5,29,11.23,0.73,1.0,1,1,4,6,29.88,49.0,3.26,33.04,362.5,94.12,24.38,1003.1,3.34,0.0,2.51,Shunyi,-1,-1,-1,-1
2016,5,29,9.47,1.66,2.0,1,2,4,11,41.79,74.58,5.67,28.54,454.17,98.42,25.11,1002.35,4.32,0.0,2.38,Tiantan,-1,-1,-1,-1
2016,5,29,9.84,1.41,2.0,1,1,4,11,28.92,55.54,4.42,35.67,441.67,107.5,24.73,1000.73,3.99,0.0,1.99,Wanliu,-1,-1,-1,-1
2016,5,29,9.48,1.68,2.0,1,2,4,11,34.54,73.79,4.67,32.75,504.17,106.04,25.11,1002.35,4.32,0.0,2.38,Wanshouxigong,-1,-1,-1,-1
2016,5,30,9.0,5.64,3.0,2,2,2,2,77.17,122.29,20.5,36.82,1113.64,164.82,26.32,998.78,12.78,0.0,1.54,Aotizhongxin,0,0,0,0
2016,5,30,9.35,5.07,2.0,2,2,2,2,71.04,126.46,8.62,44.29,1033.33,154.25,25.97,994.0,12.14,0.0,1.51,Changping,0,0,0,0
2016,5,30,9.68,5.05,2.0,2,2,2,2,67.83,143.29,7.46,28.0,879.17,192.71,25.97,994.0,12.14,0.0,1.51,Dingling,0,0,0,0
2016,5,30,8.87,5.68,3.0,2,2,2,2,85.29,132.92,19.08,57.96,1220.83,131.54,26.32,998.78,12.78,0.0,1.54,Dongsi,0,0,0,0
2016,5,30,9.12,5.56,3.0,2,2,2,2,84.38,186.12,18.17,53.58,1116.67,149.29,26.32,998.78,12.78,0.0,1.54,Guanyuan,0,0,0,0
2016,5,30,8.61,4.62,3.0,2,2,2,2,91.46,170.21,14.54,59.12,1075.0,153.92,26.0,995.32,13.23,0.0,1.67,Gucheng,0,0,0,0
2016,5,30,8.44,4.91,2.0,2,2,2,2,66.83,151.12,9.42,27.91,958.33,165.71,24.57,994.3,12.66,0.0,1.65,Huairou,-1,-1,-1,-1
2016,5,30,8.87,5.71,3.0,2,2,2,2,80.88,142.33,19.29,59.79,1166.67,136.42,26.32,998.78,12.78,0.0,1.54,Nongzhanguan,0,0,0,0
2016,5,30,8.88,4.73,3.0,2,2,2,2,80.62,119.21,12.79,56.46,858.33,146.33,25.88,999.54,12.65,0.0,1.62,Shunyi,0,0,0,0
2016,5,30,8.86,5.42,3.0,2,2,2,2,85.62,159.29,19.83,55.71,1145.83,118.46,26.32,998.78,12.78,0.0,1.54,Tiantan,0,0,0,0
2016,5,30,9.15,5.51,3.0,2,2,2,2,77.5,135.12,16.38,51.96,1066.67,156.3,26.22,997.19,13.29,0.0,1.41,Wanliu,0,0,0,0
2016,5,30,9.07,5.57,3.0,2,2,2,2,87.17,160.88,16.42,52.54,1133.33,147.79,26.32,998.78,12.78,0.0,1.54,Wanshouxigong,0,0,0,0
2016,5,31,11.18,2.05,2.0,1,1,4,8,43.42,93.54,11.04,29.21,783.33,84.61,25.02,1004.5,7.89,0.0,2.21,Aotizhongxin,-1,-1,-1,8
2016,5,31,9.14,3.27,2.0,2,2,4,8,68.68,113.47,12.12,31.55,960.0,85.35,24.56,999.73,9.23,0.0,1.82,Changping,-1,-1,-1,-1
2016,5,31,10.36,0.74,3.0,1,1,4,1,58.64,158.59,9.09,25.87,921.74,115.05,24.56,999.73,9.23,0.0,1.82,Dingling,-1,-1,-1,10
2016,5,31,10.98,2.35,2.0,1,2,4,8,47.17,102.92,11.0,35.38,808.33,83.46,25.02,1004.5,7.89,0.0,2.21,Dongsi,-1,-1,-1,-1
2016,5,31,11.18,2.03,2.0,1,1,4,8,45.5,121.92,10.17,33.38,729.17,91.21,25.02,1004.5,7.89,0.0,2.21,Guanyuan,-1,-1,-1,8
2016,5,31,11.76,1.18,2.0,1,1,4,6,68.12,124.05,8.42,48.0,745.83,78.54,23.99,1001.08,9.28,0.0,1.51,Gucheng,-1,-1,-1,-1
2016,5,31,8.6,1.64,2.0,2,2,5,11,60.54,121.58,13.88,30.96,1175.0,86.75,23.91,999.82,10.26,0.0,1.72,Huairou,-1,-1,4,4
2016,5,31,10.37,2.71,2.0,2,2,4,8,43.54,123.88,12.38,37.67,870.83,81.54,25.02,1004.5,7.89,0.0,2.21,Nongzhanguan,0,0,0,0
2016,5,31,8.31,0.87,2.0,2,2,5,11,58.83,95.46,14.42,42.79,1147.83,70.0,24.62,1005.17,8.96,0.0,1.9,Shunyi,-1,-1,-1,-1
2016,5,31,10.54,2.18,2.0,1,2,4,8,45.82,109.09,11.83,27.96,825.0,79.79,25.02,1004.5,7.89,0.0,2.21,Tiantan,-1,-1,-1,8
2016,5,31,11.97,1.49,2.0,1,1,4,6,44.42,106.0,9.08,47.0,725.0,71.12,23.63,1002.94,10.3,0.0,1.03,Wanliu,-1,-1,-1,-1
2016,5,31,11.15,2.12,2.0,1,1,4,8,36.48,115.17,7.83,31.92,758.33,84.38,25.02,1004.5,7.89,0.0,2.21,Wanshouxigong,-1,-1,-1,8
2016,6,1,12.01,2.46,2.0,1,1,4,8,29.21,53.58,6.08,35.25,616.67,96.46,24.46,1008.05,6.48,0.0,1.5,Aotizhongxin,-1,-1,-1,-1
2016,6,1,12.6,2.95,2.0,1,1,4,8,73.3,81.83,3.94,39.65,669.57,94.43,24.07,1003.2,8.38,0.0,1.85,Changping,-1,-1,-1,-1
2016,6,1,13.3,1.66,2.0,1,1,4,6,31.25,86.5,2.67,19.67,516.67,108.21,24.07,1003.2,8.38,0.0,1.85,Dingling,-1,-1,-1,-1
2016,6,1,11.6,2.95,2.0,1,2,4,8,33.62,54.46,5.71,43.12,716.67,94.21,24.46,1008.05,6.48,0.0,1.5,Dongsi,-1,-1,-1,-1
2016,6,1,11.71,2.98,2.0,1,2,4,8,33.83,75.62,5.29,43.83,670.83,93.79,24.46,1008.05,6.48,0.0,1.5,Guanyuan,-1,-1,-1,-1
2016,6,1,11.73,3.17,2.0,1,2,4,8,38.96,84.17,5.42,48.0,633.33,101.71,23.91,1004.61,8.0,0.0,1.45,Gucheng,-1,-1,-1,-1
2016,6,1,12.47,1.47,2.0,1,1,4,6,31.04,70.75,5.12,22.74,566.67,83.58,23.44,1003.21,8.58,0.0,1.41,Huairou,-1,-1,-1,-1
2016,6,1,11.64,2.86,2.0,1,2,4,8,31.08,62.75,7.54,47.25,716.67,91.92,24.46,1008.05,6.48,0.0,1.5,Nongzhanguan,-1,-1,-1,-1
2016,6,1,12.48,0.86,2.0,1,1,1,6,27.71,48.54,5.46,41.29,562.5,81.88,24.03,1008.7,7.27,0.0,1.55,Shunyi,-1,-1,-1,-1
