year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station
2016,6,19,-14.04,-10.87,2.0,1,1,4,3,61.38,86.54,4.67,54.0,741.67,130.74,27.74,999.02,15.72,0.0,1.35,Wanliu
2016,6,19,5.89,-31.13,2.0,2,1,2,9,70.33,100.12,4.29,40.0,850.0,152.12,29.54,1000.51,15.27,0.0,2.1,Wanshouxigong
2016,6,20,-0.87,5.65,3.0,0,0,4,10,86.96,93.17,5.79,23.08,1116.67,188.61,28.52,998.01,19.01,0.0,1.8,Aotizhongxin
2016,6,20,-32.43,24.85,3.0,0,3,4,4,78.79,93.79,3.88,24.46,820.83,130.0,27.44,993.34,18.23,0.0,1.58,Changping
2016,6,20,-66.38,30.99,3.0,1,3,3,4,80.96,96.46,2.79,29.67,625.0,139.83,27.44,993.34,18.23,0.0,1.58,Dingling
2016,6,20,-1.29,4.84,3.0,0,0,4,10,91.71,93.75,7.38,32.12,1133.33,165.5,28.52,998.01,19.01,0.0,1.8,Dongsi
2016,6,20,-1.46,5.29,3.0,0,0,4,10,97.17,105.58,8.38,35.12,1141.67,165.79,28.52,998.01,19.01,0.0,1.8,Guanyuan
2016,6,20,-23.78,12.96,3.0,0,0,4,3,99.25,130.29,3.62,37.96,920.83,155.71,27.44,994.68,20.15,0.03,1.55,Gucheng
2016,6,20,-18.75,11.86,2.0,0,0,4,3,74.71,108.83,3.83,21.29,1004.17,148.25,25.72,993.61,20.12,1.53,1.54,Huairou
2016,6,20,-1.63,5.22,3.0,0,0,4,10,82.75,89.42,7.42,34.61,1108.33,174.46,28.52,998.01,19.01,0.0,1.8,Nongzhanguan
2016,6,20,-24.71,17.45,3.0,0,0,4,3,99.22,100.52,2.09,24.04,978.26,183.0,27.59,998.77,19.46,0.0,2.04,Shunyi
2016,6,20,-5.88,-0.9,3.0,0,1,4,10,88.24,109.14,6.35,27.7,931.82,140.74,28.52,998.01,19.01,0.0,1.8,Tiantan
2016,6,20,-15.28,9.72,3.0,0,0,4,3,92.35,94.81,5.86,24.64,963.64,129.91,27.59,996.5,19.69,0.01,1.43,Wanliu
2016,6,20,19.86,26.53,4.0,0,0,0,0,118.31,122.44,5.94,26.67,1233.33,179.31,28.52,998.01,19.01,0.0,1.8,Wanshouxigong
2016,6,21,-24.02,32.07,3.0,0,0,4,0,91.29,98.54,2.88,23.96,920.83,156.75,28.35,997.39,20.55,0.0,1.77,Aotizhongxin
2016,6,21,-63.31,27.01,2.0,1,3,3,4,59.79,71.25,2.5,19.58,579.17,122.17,26.86,992.82,19.37,0.02,1.87,Changping
2016,6,21,-71.16,22.98,2.0,1,3,3,6,56.33,64.62,2.25,20.33,387.5,127.42,26.86,992.82,19.37,0.02,1.87,Dingling
2016,6,21,-18.2,23.9,3.0,0,0,4,0,107.21,113.21,2.25,36.12,1079.17,143.17,28.35,997.39,20.55,0.0,1.77,Dongsi
2016,6,21,-22.86,29.44,3.0,0,0,4,0,102.12,107.21,2.33,36.58,991.67,146.38,28.35,997.39,20.55,0.0,1.77,Guanyuan
2016,6,21,-30.11,26.45,3.0,0,0,4,4,83.96,109.83,2.0,38.04,825.0,150.5,27.67,994.12,20.07,0.0,1.92,Gucheng
2016,6,21,-28.96,26.85,2.0,0,0,4,4,63.67,76.58,2.12,14.52,812.5,136.46,26.27,992.82,21.01,0.01,1.38,Huairou
2016,6,21,-22.78,29.13,3.0,0,0,4,0,104.92,110.12,2.21,37.75,1012.5,149.17,28.35,997.39,20.55,0.0,1.77,Nongzhanguan
2016,6,21,-31.33,25.45,3.0,0,0,4,4,83.13,86.22,2.0,23.09,773.91,136.74,27.36,998.07,20.86,0.32,1.87,Shunyi
2016,6,21,-22.88,29.64,3.0,0,0,4,0,105.33,112.33,3.0,31.29,1025.0,128.58,28.35,997.39,20.55,0.0,1.77,Tiantan
2016,6,21,-29.12,27.08,3.0,0,0,4,4,84.46,93.83,2.92,44.54,875.0,131.22,27.64,996.0,20.28,0.0,1.4,Wanliu
2016,6,21,-9.37,23.65,3.0,0,0,4,0,57.3,100.42,2.33,25.25,1083.33,216.08,28.35,997.39,20.55,0.0,1.77,Wanshouxigong
2016,6,22,-25.15,-13.06,2.0,1,1,1,3,51.71,66.0,2.58,24.38,675.0,149.13,27.67,997.94,19.47,0.0,1.86,Aotizhongxin
2016,6,22,-26.78,1.63,2.0,1,3,4,3,56.92,73.21,2.46,28.42,679.17,120.62,27.39,993.23,19.75,0.0,1.65,Changping
2016,6,22,-45.02,17.22,2.0,1,3,3,4,53.88,62.75,2.0,23.92,550.0,126.92,27.39,993.23,19.75,0.0,1.65,Dingling
2016,6,22,-7.55,-14.97,2.0,0,1,4,10,56.12,64.88,2.43,35.17,773.91,118.17,27.67,997.94,19.47,0.0,1.86,Dongsi
2016,6,22,-19.77,-10.21,2.0,1,1,4,3,59.58,70.04,2.21,37.42,745.83,128.96,27.67,997.94,19.47,0.0,1.86,Guanyuan
2016,6,22,-29.92,-11.68,2.0,1,1,1,3,57.54,83.96,2.0,40.38,650.0,132.83,27.39,994.51,18.8,0.0,1.86,Gucheng
2016,6,22,-26.28,-22.96,2.0,1,1,1,3,49.08,74.25,2.17,17.62,654.17,153.75,26.52,993.26,20.45,0.0,1.88,Huairou
2016,6,22,-9.65,-26.44,2.0,1,1,1,9,56.42,69.79,2.08,39.67,808.33,142.04,27.67,997.94,19.47,0.0,1.86,Nongzhanguan
2016,6,22,-10.11,-18.74,2.0,1,1,4,10,57.09,61.74,2.13,28.48,721.74,143.52,26.95,998.61,19.96,0.02,1.82,Shunyi
2016,6,22,-19.69,-16.76,2.0,1,1,1,3,52.38,65.0,2.42,30.0,729.17,119.62,27.67,997.94,19.47,0.0,1.86,Tiantan
2016,6,22,-26.88,-14.52,2.0,1,1,1,3,51.46,58.96,2.46,41.08,666.67,118.54,27.32,996.4,18.97,0.0,1.44,Wanliu
2016,6,22,-4.75,-14.09,2.0,0,1,4,10,53.46,69.42,2.12,29.96,929.17,146.29,27.67,997.94,19.47,0.0,1.86,Wanshouxigong
2016,6,23,-6.89,41.88,3.0,0,0,4,0,79.91,101.17,5.74,30.65,1030.43,109.96,27.38,998.8,18.4,0.0,1.58,Aotizhongxin
2016,6,23,-40.48,37.57,2.0,0,3,4,4,62.23,74.46,2.33,34.33,870.83,82.35,28.44,994.05,16.26,0.0,1.5,Changping
2016,6,23,-62.08,12.08,2.0,1,3,3,6,49.25,64.58,2.58,18.33,654.17,98.33,28.44,994.05,16.26,0.0,1.5,Dingling
2016,6,23,-2.85,39.03,3.0,0,0,4,0,80.38,96.33,6.5,41.18,1160.87,104.48,27.38,998.8,18.4,0.0,1.58,Dongsi
2016,6,23,-9.61,44.89,3.0,0,0,4,0,85.04,105.75,5.75,42.92,1083.33,107.54,27.38,998.8,18.4,0.0,1.58,Guanyuan
2016,6,23,-18.17,53.72,3.0,0,0,4,0,87.29,135.38,4.08,47.0,970.83,127.42,27.67,995.34,19.01,0.0,1.57,Gucheng
2016,6,23,-14.03,42.92,2.0,0,0,4,0,71.42,90.25,4.3,19.95,1039.13,90.19,25.8,994.19,20.04,0.48,1.42,Huairou
2016,6,23,-1.07,37.32,3.0,0,0,4,0,76.54,93.21,6.58,40.83,1154.17,112.25,27.38,998.8,18.4,0.0,1.58,Nongzhanguan
2016,6,23,74.92,-48.58,3.0,2,2,5,8,104.36,103.87,2.65,25.83,1295.65,82.86,26.48,999.5,19.65,0.04,1.78,Shunyi
2016,6,23,-5.86,39.3,2.0,0,0,4,0,72.71,91.5,5.62,37.21,1112.5,106.71,27.38,998.8,18.4,0.0,1.58,Tiantan
2016,6,23,-12.17,51.45,3.0,0,0,0,0,84.17,97.96,4.38,50.54,1050.0,109.87,27.25,997.22,19.19,0.0,1.17,Wanliu
2016,6,23,-6.07,39.61,2.0,0,0,4,0,74.67,99.54,5.62,35.42,1145.83,120.33,27.38,998.8,18.4,0.0,1.58,Wanshouxigong
2016,6,24,-100.21,26.06,1.0,1,3,3,6,15.83,21.5,2.0,27.42,375.0,66.61,27.58,1001.44,8.79,0.0,2.16,Aotizhongxin
2016,6,24,-67.06,0.26,1.0,1,3,3,6,6.78,22.08,3.54,19.12,433.33,62.38,28.09,996.98,5.62,0.0,2.9,Changping
2016,6,24,-89.79,36.65,1.0,1,3,3,6,7.86,22.23,2.14,3.36,177.27,81.91,28.09,996.98,5.62,0.0,2.9,Dingling
2016,6,24,-88.05,32.32,1.0,1,3,3,6,18.5,30.79,2.12,31.96,462.5,64.67,27.58,1001.44,8.79,0.0,2.16,Dongsi
2016,6,24,-91.71,28.86,1.0,1,3,3,6,18.0,27.29,2.0,33.38,416.67,58.08,27.58,1001.44,8.79,0.0,2.16,Guanyuan
2016,6,24,-103.33,27.59,1.0,1,3,3,6,16.92,38.58,2.04,26.21,400.0,78.75,27.72,998.13,6.92,0.0,2.77,Gucheng
2016,6,24,-94.86,29.71,1.0,1,3,3,6,8.91,11.35,2.0,16.58,269.57,43.91,24.62,996.68,10.78,0.0,1.77,Huairou
2016,6,24,-90.36,30.24,1.0,1,3,3,6,20.08,30.58,2.0,39.33,500.0,61.67,27.58,1001.44,8.79,0.0,2.16,Nongzhanguan
2016,6,24,33.07,56.41,1.0,0,0,0,11,12.45,15.82,2.36,26.73,2957.14,52.55,25.55,1002.08,10.51,0.0,1.48,Shunyi
2016,6,24,-66.25,-21.79,2.0,1,3,1,1,17.5,37.92,2.71,43.59,450.0,41.04,27.58,1001.44,8.79,0.0,2.16,Tiantan
2016,6,24,-99.51,14.12,2.0,1,3,3,6,13.05,26.41,2.08,47.17,350.0,63.12,26.7,1000.08,8.07,0.02,1.75,Wanliu
2016,6,24,-82.58,9.06,1.0,1,3,3,6,15.08,32.29,2.0,27.83,470.83,72.42,27.58,1001.44,8.79,0.0,2.16,Wanshouxigong
2016,6,25,-77.91,-25.26,1.0,1,3,1,1,16.25,28.21,2.21,25.83,300.0,79.88,30.77,1002.5,7.71,0.0,1.96,Aotizhongxin
2016,6,25,-53.52,6.74,1.0,1,3,3,3,14.57,30.91,2.3,20.22,552.17,86.3,30.88,997.87,7.92,0.0,2.62,Changping
2016,6,25,-101.03,12.55,1.0,1,3,3,6,15.88,28.42,2.17,6.04,262.5,99.83,30.88,997.87,7.92,0.0,2.62,Dingling
2016,6,25,-73.8,-27.57,1.0,1,3,1,1,16.96,29.29,2.46,29.83,358.33,78.83,30.77,1002.5,7.71,0.0,1.96,Dongsi
2016,6,25,-74.6,-26.96,1.0,1,3,1,1,16.5,34.33,2.42,30.25,316.67,70.21,30.77,1002.5,7.71,0.0,1.96,Guanyuan
2016,6,25,-76.8,-25.22,1.0,1,3,1,1,16.92,39.38,2.29,24.08,258.33,88.58,29.43,999.12,7.74,0.0,2.36,Gucheng
2016,6,25,-95.38,13.97,1.0,1,3,3,6,16.08,31.92,2.04,12.61,283.33,59.5,26.62,997.93,12.19,0.0,1.54,Huairou
2016,6,25,-72.01,-27.4,1.0,1,3,1,1,17.54,32.5,2.0,28.29,341.67,85.29,30.77,1002.5,7.71,0.0,1.96,Nongzhanguan
2016,6,25,-60.51,13.99,1.0,1,3,3,4,20.33,36.33,2.17,36.79,525.0,84.54,28.18,1003.16,10.62,0.0,1.55,Shunyi
2016,6,25,-41.51,37.74,2.0,0,3,4,4,16.31,34.82,4.94,49.41,358.82,43.59,30.77,1002.5,7.71,0.0,1.96,Tiantan
2016,6,25,-73.9,-27.56,2.0,1,3,1,1,15.62,34.33,2.21,43.08,350.0,67.26,28.28,1001.03,8.81,0.0,1.34,Wanliu
2016,6,25,2.91,-18.76,1.0,0,1,2,10,11.88,22.71,2.47,22.82,276.47,80.35,30.77,1002.5,7.71,0.0,1.96,Wanshouxigong
2016,6,26,-66.53,2.18,2.0,1,3,3,6,39.9,65.29,4.88,35.12,454.17,119.17,30.1,1000.96,11.15,0.0,2.19,Aotizhongxin
2016,6,26,-52.5,16.0,2.0,1,3,3,4,32.5,71.33,4.04,36.0,637.5,115.62,30.12,996.01,10.75,0.0,2.35,Changping
2016,6,26,-66.02,10.36,2.0,1,3,3,6,35.25,63.54,2.92,21.67,395.83,133.0,30.12,996.01,10.75,0.0,2.35,Dingling
2016,6,26,-55.95,-12.1,2.0,1,3,1,1,43.25,72.25,6.04,46.96,537.5,110.71,30.1,1000.96,11.15,0.0,2.19,Dongsi
2016,6,26,-55.14,6.69,2.0,1,3,3,3,42.79,81.75,5.0,43.25,533.33,110.04,30.1,1000.96,11.15,0.0,2.19,Guanyuan
2016,6,26,-50.9,-4.67,2.0,1,3,3,3,42.54,97.54,5.96,43.96,537.5,127.58,29.37,997.52,11.22,0.0,2.4,Gucheng
2016,6,26,-68.15,-32.71,2.0,1,3,1,1,39.46,68.75,4.33,10.08,341.67,100.64,27.46,996.36,14.04,0.0,1.48,Huairou
2016,6,26,-54.52,6.89,2.0,1,3,3,3,43.46,79.42,4.71,52.25,575.0,110.92,30.1,1000.96,11.15,0.0,2.19,Nongzhanguan
2016,6,26,-52.88,-27.69,2.0,1,3,1,1,45.38,73.08,4.39,42.22,478.26,119.04,29.28,1001.62,12.24,0.0,2.31,Shunyi
2016,6,26,-57.25,-7.49,2.0,1,3,3,1,39.92,72.58,7.92,51.54,512.5,103.62,30.1,1000.96,11.15,0.0,2.19,Tiantan
2016,6,26,-55.2,6.82,2.0,1,3,3,3,37.12,70.25,4.92,59.21,541.67,105.96,29.12,999.4,11.47,0.0,1.77,Wanliu
2016,6,26,19.15,66.12,,0,0,0,11,,,,,,,30.1,1000.96,11.15,0.0,2.19,Wanshouxigong
2016,6,27,-32.32,17.76,2.0,1,3,4,3,57.96,82.46,6.92,30.29,662.5,126.92,26.54,999.11,14.98,0.15,2.13,Aotizhongxin
2016,6,27,-76.16,30.0,2.0,1,3,3,6,47.62,79.67,3.25,37.75,562.5,109.58,25.65,994.34,14.95,0.18,1.83,Changping
2016,6,27,-59.39,13.61,2.0,1,3,3,4,53.08,72.29,2.88,26.08,595.83,120.08,25.65,994.34,14.95,0.18,1.83,Dingling
2016,6,27,-33.1,9.36,2.0,1,3,4,3,62.96,78.96,9.73,40.54,704.55,107.1,26.54,999.11,14.98,0.15,2.13,Dongsi
2016,6,27,-31.83,18.72,2.0,1,3,4,3,63.42,93.5,7.33,41.5,754.17,120.04,26.54,999.11,14.98,0.15,2.13,Guanyuan
2016,6,27,-33.49,20.2,2.0,1,3,4,4,64.04,119.42,7.17,50.5,675.0,120.21,26.05,995.68,14.93,0.04,1.81,Gucheng
2016,6,27,-56.23,34.07,2.0,1,3,3,4,57.29,85.0,5.77,20.82,609.09,64.1,24.17,994.59,16.81,0.25,1.62,Huairou
2016,6,27,-27.83,15.48,2.0,0,0,4,3,61.04,82.0,7.71,42.67,762.5,122.92,26.54,999.11,14.98,0.15,2.13,Nongzhanguan
2016,6,27,-52.73,38.07,2.0,1,3,3,4,64.25,82.58,5.5,39.46,709.09,75.19,25.94,999.82,15.33,0.21,1.9,Shunyi
2016,6,27,-33.19,16.64,2.0,1,3,4,3,60.33,77.42,9.04,43.12,700.0,112.71,26.54,999.11,14.98,0.15,2.13,Tiantan
2016,6,27,-32.17,18.4,2.0,1,3,4,3,56.5,82.62,7.04,54.29,691.67,115.13,26.07,997.48,15.4,0.05,1.48,Wanliu
2016,6,27,-19.66,25.41,2.0,0,0,4,0,62.17,76.0,5.18,35.09,809.09,163.82,26.54,999.11,14.98,0.15,2.13,Wanshouxigong
2016,6,28,-22.52,-17.94,2.0,1,1,1,3,73.71,74.33,2.0,24.46,729.17,85.04,21.12,1001.42,18.34,0.43,1.43,Aotizhongxin
2016,6,28,-63.33,4.61,2.0,1,3,3,6,54.17,54.33,2.71,28.17,387.5,61.71,20.41,996.57,18.59,0.45,1.77,Changping
2016,6,28,-37.66,-15.03,2.0,1,3,1,3,56.92,58.38,2.0,22.88,616.67,79.62,20.41,996.57,18.59,0.45,1.77,Dingling
2016,6,28,-6.62,-21.4,3.0,0,1,2,9,80.04,80.12,2.12,39.55,841.67,74.17,21.12,1001.42,18.34,0.43,1.43,Dongsi
2016,6,28,-7.13,-23.29,3.0,1,1,1,9,82.42,82.71,2.0,36.25,775.0,73.42,21.12,1001.42,18.34,0.43,1.43,Guanyuan
2016,6,28,-29.15,-15.82,2.0,1,1,1,3,73.62,75.92,2.0,33.33,691.67,78.29,20.82,998.02,18.25,0.6,1.48,Gucheng
2016,6,28,-52.18,-6.93,2.0,1,3,1,3,43.88,44.21,2.0,14.73,508.33,64.79,19.57,996.79,18.45,2.3,1.48,Huairou
2016,6,28,-14.07,-19.41,3.0,1,1,1,3,76.58,76.71,2.0,41.38,833.33,74.88,21.12,1001.42,18.34,0.43,1.43,Nongzhanguan
2016,6,28,-47.29,-12.02,2.0,1,3,1,3,49.21,49.29,2.17,23.18,512.5,69.58,20.72,1002.1,18.41,0.69,1.75,Shunyi
2016,6,28,-18.81,-18.06,2.0,1,1,1,3,74.71,74.88,2.0,27.62,745.83,63.5,21.12,1001.42,18.34,0.43,1.43,Tiantan
2016,6,28,-29.12,-16.83,2.0,1,1,1,3,69.96,70.12,2.0,45.42,695.83,59.2,20.87,999.89,18.35,0.72,1.31,Wanliu
2016,6,28,-6.62,-21.52,3.0,0,1,2,9,76.12,76.88,2.0,37.5,850.0,76.79,21.12,1001.42,18.34,0.43,1.43,Wanshouxigong
2016,6,29,-27.99,25.25,3.0,0,0,4,4,113.08,114.08,2.0,25.96,887.5,97.04,24.17,1000.16,20.26,0.08,1.32,Aotizhongxin
2016,6,29,-52.27,16.37,3.0,1,3,3,4,96.42,96.75,2.0,27.62,583.33,94.04,24.13,995.38,19.64,0.0,1.32,Changping
2016,6,29,-36.9,33.46,3.0,0,3,4,4,102.62,102.62,2.0,28.79,783.33,92.75,24.13,995.38,19.64,0.0,1.32,Dingling
2016,6,29,-5.04,15.83,4.0,0,0,4,10,122.75,122.75,2.0,38.71,1050.0,84.92,24.17,1000.16,20.26,0.08,1.32,Dongsi
2016,6,29,-5.05,15.82,4.0,0,0,4,10,139.04,139.04,2.0,44.62,1070.83,77.5,24.17,1000.16,20.26,0.08,1.32,Guanyuan
2016,6,29,-20.39,14.3,4.0,0,0,4,3,120.58,120.96,2.0,36.0,891.67,103.79,23.9,996.75,19.6,0.0,1.6,Gucheng
2016,6,29,-61.84,34.92,3.0,1,3,3,4,79.25,79.25,2.0,13.39,650.0,75.05,22.89,995.47,19.7,0.02,1.25,Huairou
2016,6,29,-19.48,17.14,3.0,0,0,4,3,112.46,112.46,2.0,39.46,958.33,84.88,24.17,1000.16,20.26,0.08,1.32,Nongzhanguan
2016,6,29,-58.05,33.58,3.0,1,3,3,4,91.0,91.0,2.0,25.38,679.17,95.7,24.08,1000.82,19.45,0.0,1.4,Shunyi
2016,6,29,-10.34,15.36,4.0,0,0,4,0,115.71,115.71,2.04,29.5,929.17,67.83,24.17,1000.16,20.26,0.08,1.32,Tiantan
2016,6,29,-23.38,19.65,3.0,0,0,4,3,115.42,115.42,2.0,47.1,900.0,80.71,24.0,998.63,19.77,0.0,1.09,Wanliu
2016,6,29,-5.77,14.73,4.0,0,0,4,10,121.62,121.62,2.0,40.62,1050.0,88.71,24.17,1000.16,20.26,0.08,1.32,Wanshouxigong
2016,6,30,-62.87,37.09,2.0,1,3,3,4,54.96,61.08,2.08,25.58,616.67,123.7,26.62,999.16,18.95,0.05,1.54,Aotizhongxin
2016,6,30,-72.94,29.23,2.0,1,3,3,6,42.17,49.04,2.71,23.79,600.0,77.83,27.35,994.4,17.5,0.01,1.65,Changping
2016,6,30,-93.4,33.1,2.0,1,3,3,6,41.42,45.75,2.04,12.04,500.0,88.38,27.35,994.4,17.5,0.01,1.65,Dingling
2016,6,30,-35.44,46.35,2.0,0,0,4,4,74.17,76.5,2.0,38.96,875.0,108.42,26.62,999.16,18.95,0.05,1.54,Dongsi
2016,6,30,-35.44,46.32,3.0,0,0,4,4,80.33,85.25,2.0,41.5,895.83,108.54,26.62,999.16,18.95,0.05,1.54,Guanyuan
2016,6,30,-34.89,46.96,3.0,0,0,4,4,86.54,102.88,2.0,37.38,825.0,135.17,27.0,995.81,19.38,0.05,1.48,Gucheng
2016,6,30,-89.03,19.59,1.0,1,3,3,6,26.5,32.17,2.04,15.5,391.67,79.46,25.12,994.64,18.87,0.05,1.39,Huairou
2016,6,30,-42.44,46.1,2.0,0,3,4,4,65.62,67.25,2.0,42.7,795.0,95.15,26.62,999.16,18.95,0.05,1.54,Nongzhanguan
2016,6,30,-77.89,26.29,2.0,1,3,3,6,37.67,42.21,2.12,24.29,450.0,108.5,26.23,999.89,17.77,0.04,1.7,Shunyi
2016,6,30,-35.44,46.33,3.0,0,0,4,4,77.08,79.75,2.33,30.83,854.17,97.04,26.62,999.16,18.95,0.05,1.54,Tiantan
2016,6,30,-43.57,44.56,2.0,0,3,3,4,62.12,68.54,2.0,45.42,729.17,107.79,26.89,997.67,18.94,0.05,1.12,Wanliu
2016,6,30,-35.37,46.3,3.0,0,0,4,4,83.33,87.12,2.0,45.25,941.67,119.62,26.62,999.16,18.95,0.05,1.54,Wanshouxigong
2016,7,1,-62.87,-28.73,1.0,1,3,1,1,13.5,23.0,2.0,21.54,341.67,94.42,28.11,999.52,13.2,0.0,2.11,Aotizhongxin
2016,7,1,-60.28,-13.79,1.0,1,3,1,1,7.83,18.29,2.0,15.46,429.17,79.46,27.51,994.89,11.65,0.0,1.8,Changping
2016,7,1,-109.46,9.53,1.0,1,3,3,6,6.83,15.75,2.0,2.0,200.0,88.31,27.51,994.89,11.65,0.0,1.8,Dingling
2016,7,1,-46.2,-20.4,1.0,1,3,1,1,15.33,22.12,2.0,25.0,437.5,97.54,28.11,999.52,13.2,0.0,2.11,Dongsi
2016,7,1,-46.4,-24.92,1.0,1,3,1,1,14.46,25.79,2.0,29.5,433.33,87.04,28.11,999.52,13.2,0.0,2.11,Guanyuan
2016,7,1,-76.63,-31.84,1.0,1,3,1,1,18.75,39.71,2.0,25.92,337.5,105.92,27.25,996.2,13.6,0.0,1.87,Gucheng
2016,7,1,-64.44,-26.09,1.0,1,3,1,1,12.29,22.75,2.0,13.48,341.67,53.12,25.95,994.92,13.99,0.0,1.7,Huairou
2016,7,1,-46.74,-22.98,1.0,1,3,1,1,14.46,24.92,2.0,23.96,395.83,100.67,28.11,999.52,13.2,0.0,2.11,Nongzhanguan
2016,7,1,-64.66,-30.0,1.0,1,3,1,1,10.77,21.48,2.0,23.5,283.33,63.83,27.27,1000.16,13.0,0.0,1.84,Shunyi
2016,7,1,-49.6,-10.95,1.0,1,3,1,3,15.58,26.17,2.38,19.62,445.83,89.0,28.11,999.52,13.2,0.0,2.11,Tiantan
2016,7,1,-48.24,-20.28,1.0,1,3,1,1,13.71,29.46,2.0,33.25,408.33,85.25,26.43,998.09,15.41,0.09,1.22,Wanliu
2016,7,1,-44.65,-17.68,1.0,1,3,1,3,15.04,28.79,2.0,27.88,475.0,106.58,28.11,999.52,13.2,0.0,2.11,Wanshouxigong
2016,7,2,-19.59,-13.65,2.0,1,1,4,3,52.17,64.62,2.96,29.54,654.17,117.83,28.2,1000.48,16.43,0.0,1.87,Aotizhongxin
2016,7,2,-29.72,-17.32,1.0,1,1,1,3,21.92,43.04,2.83,29.12,683.33,96.12,27.3,995.72,14.09,0.0,1.88,Changping
2016,7,2,-74.66,-24.37,3.0,1,3,1,1,20.33,32.17,2.25,14.71,295.83,289.5,27.3,995.72,14.09,0.0,1.88,Dingling
2016,7,2,-14.52,-14.61,2.0,1,1,4,3,53.0,62.88,2.79,42.88,741.67,101.83,28.2,1000.48,16.43,0.0,1.87,Dongsi
2016,7,2,-21.0,0.03,2.0,1,1,4,3,45.26,72.1,2.33,44.67,671.43,91.9,28.2,1000.48,16.43,0.0,1.87,Guanyuan
2016,7,2,-40.4,-18.52,2.0,1,3,1,3,39.25,75.54,2.12,42.62,491.67,114.54,27.0,997.14,15.59,0.0,1.8,Gucheng
2016,7,2,-52.86,1.23,2.0,1,3,3,3,36.62,50.46,2.17,17.96,579.17,109.08,25.82,995.88,17.15,0.0,1.42,Huairou
2016,7,2,-15.35,-14.72,2.0,1,1,4,3,50.0,61.46,2.75,43.17,720.83,112.67,28.2,1000.48,16.43,0.0,1.87,Nongzhanguan
2016,7,2,-40.38,1.2,2.0,1,3,4,3,66.09,73.41,2.05,28.82,668.18,85.0,27.35,1001.16,16.95,0.0,1.69,Shunyi
2016,7,2,-21.74,3.68,2.0,1,0,4,3,51.04,62.38,3.33,39.92,695.83,95.25,28.2,1000.48,16.43,0.0,1.87,Tiantan
2016,7,2,-23.02,-14.06,2.0,1,1,1,3,46.0,63.0,2.88,51.54,687.5,96.62,26.75,999.0,16.35,0.0,1.4,Wanliu
2016,7,2,-18.48,-11.69,2.0,1,1,4,3,49.08,68.42,2.42,46.67,720.83,104.5,28.2,1000.48,16.43,0.0,1.87,Wanshouxigong
2016,7,3,5.14,0.8,3.0,0,0,4,10,82.5,98.96,8.42,36.92,954.17,128.96,28.57,1001.91,18.63,0.0,1.83,Aotizhongxin
2016,7,3,8.6,-7.43,2.0,0,1,2,10,63.12,89.33,4.17,31.71,1037.5,133.29,26.75,997.28,17.91,0.01,1.64,Changping
2016,7,3,-18.39,-28.47,2.0,1,1,1,9,65.67,77.04,4.96,27.54,654.17,,26.75,997.28,17.91,0.01,1.64,Dingling
2016,7,3,12.36,-0.12,3.0,0,0,4,10,91.62,97.12,12.71,44.0,1133.33,125.58,28.57,1001.91,18.63,0.0,1.83,Dongsi
2016,7,3,10.8,5.51,3.0,0,0,4,10,90.38,119.79,10.58,51.25,1062.5,108.12,28.57,1001.91,18.63,0.0,1.83,Guanyuan
2016,7,3,-3.17,-6.23,3.0,0,1,4,10,88.21,154.75,4.71,68.25,900.0,114.0,26.75,998.56,18.53,0.0,1.45,Gucheng
2016,7,3,-5.56,-27.71,2.0,1,1,2,9,50.5,69.79,5.29,18.43,666.67,117.67,26.24,997.44,18.39,0.0,1.36,Huairou
2016,7,3,6.07,-1.48,3.0,0,1,4,10,83.92,92.12,11.96,39.42,1012.5,140.88,28.57,1001.91,18.63,0.0,1.83,Nongzhanguan
2016,7,3,-3.28,-36.36,2.0,1,1,2,9,65.46,86.75,2.38,35.21,729.17,87.12,27.66,1002.67,18.21,0.0,1.82,Shunyi
2016,7,3,3.79,-0.76,3.0,0,1,4,10,84.0,95.54,11.25,43.5,941.67,108.75,28.57,1001.91,18.63,0.0,1.83,Tiantan
2016,7,3,10.05,7.44,3.0,0,0,4,10,81.25,107.29,4.46,70.29,1000.0,87.88,25.75,1000.44,19.64,0.14,1.03,Wanliu
2016,7,3,11.38,5.91,3.0,0,0,4,10,87.88,105.83,8.38,48.62,1091.67,112.0,28.57,1001.91,18.63,0.0,1.83,Wanshouxigong
2016,7,4,7.67,21.61,4.0,0,0,4,0,136.79,137.67,4.67,25.12,1195.83,138.04,27.8,1003.36,20.35,0.0,2.05,Aotizhongxin
2016,7,4,10.69,19.19,4.0,0,0,4,10,126.27,151.36,3.45,24.87,1339.13,136.43,27.92,998.55,20.45,0.0,2.12,Changping
2016,7,4,-4.81,21.46,3.0,0,0,4,0,113.57,130.26,3.71,22.88,1058.33,,27.92,998.55,20.45,0.0,2.12,Dingling
2016,7,4,7.61,20.72,4.0,0,0,4,10,144.67,145.58,6.17,36.75,1329.17,119.58,27.8,1003.36,20.35,0.0,2.05,Dongsi
2016,7,4,4.98,22.93,4.0,0,0,4,0,145.79,146.5,7.25,34.04,1245.83,123.17,27.8,1003.36,20.35,0.0,2.05,Guanyuan
